LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,LST,Coupling_Coordination_Level,WS,Tair,SRAD,RH,PRE
P1301,2023,760807.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.659895182,0.027756709,0.080196093,521,19.0222683,2.839651791,48.61033322,3,3.335583687,301.78479,326.0965881,43.95578384,0
P1302,2023,720097.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.635184467,0.030321867,0.571370596,557,4.744865417,5.36737757,40.9397564,3,3.451741934,302.5187073,332.5004578,37.81261444,0
P1303,2023,745627.2035,3842773.56,0,0,0,0,0,0,0,0,0,0,0.412243098,0.031706998,0.982986767,2752,95.44095612,0,43.52324447,4,3.468677282,302.0121765,337.8306274,40.10904694,0
P1304,2023,691117.2035,3856573.56,6.3012,37.8072,2.5385,1.5288,68.254,68.3838,0.2584,0,0,0.07087951,0.622281253,0.120089119,0.295427342,139,3.641185045,11.57478438,39.23625198,4,3.490510702,302.6731262,329.098053,39.91040802,0
P1305,2023,709057.2035,3857953.56,0,0,0,0,0,0,0,0,0,0,0.577342153,0.036408423,0.092521627,588,48.762146,0,43.78583012,3,3.493629694,302.9545593,327.9827576,37.47222137,0
P1306,2023,785647.2035,3864853.56,0,0,0,0,0,0,0,0,0,0,0.599830806,0.052832781,0.466924979,641,5.21639967,2.608165711,40.89728879,3,3.492486477,303.080719,323.0130005,35.47140121,0
P1307,2023,729067.2035,3827593.56,0,0,0,0,0,0,0,0,0,0,0.609281957,0.02797424,0.644333291,1238,13.14928627,0.419347105,41.08678622,3,3.354743958,301.1481018,337.7861938,42.92642593,0
P1308,2023,758047.2035,3817243.56,0,0,0,0,0,0,0,0,0,0,0.572226942,0.037884742,0.695233098,911,20.1187458,0.776634972,46.01668671,3,3.310869694,301.9501343,322.7476196,43.92477417,0
P1309,2023,783577.2035,3841393.56,0,0,0,0,0,0,0,0,0,0,0.685301602,0.053988817,0.159224807,204,1.703939199,0.486440929,43.47766956,2,3.399166107,302.3070984,332.6959534,41.50218582,0
P833,2023,691750.2852,3859997.24,0,0,0,0,0,0,0,0,0,0,0.595352888,0.015625512,0.603717035,71,1.34782815,0,42.60227375,3,,,,,
P883,2023,686268.3905,3859100.919,0,0,0,0,0,0,0,0,0,0,0.664831638,0.077358498,0.139597143,0,2.132035255,0,40.57409718,2,,,,,
P903,2023,756345.3695,3802078.402,0,0,0,0,0,0,0,0,0,0.937541264,0,0,0,0,0,0,33.8283645,1,,,,,
P951,2023,673700.6867,3816334.032,0,0,0,0,0,0,0,0.976973598,0,0,0.955534697,0.095986489,0,0,0,0,28.45814799,1,,,,,
P984,2023,791084.9893,3868783.854,0,0,0,0,0,0,0,0,0.005641644,0.086267533,0.427189767,0.030583483,0.661395348,0,1.678156853,14.05481928,39.51044922,3,,,,,
P1025,2023,780132.6497,3871680.172,0,0,0,0,0,0,0,0,0,0,0.690923452,0.035060361,0.464896347,14,0.618009806,0.315008379,47.66906366,3,,,,,
P1084,2023,785628.4756,3855576.257,0,0,0,0,0,0,0,0,0,0,0,0.02704918,0.137941543,0,0,0,38.53992893,1,,,,,
P1096,2023,792295.5111,3860557.114,0,0,0,0,0,0,0,0,0,0,0,0.032085353,0.18014179,0,0,6.480080052,39.83866991,1,,,,,
P1118,2023,746962.5365,3866141.552,0,0,0,0,0,0,0,0,0,0.112365365,0.616061985,0.046038771,0.670558171,160,18.93679428,0.466687449,39.20673739,4,,,,,
P1168,2023,695425.033,3862502.245,0,0,0,0,0,0,0,0,0,0,0,0.06685739,0,0,0.746849597,0,44.94575186,1,,,,,
P1183,2023,734981.2149,3800307.192,0,0,0,0,0,0,0,0.164933889,0.130090672,0,0,0.018447371,0,0,0,0,31.73416574,1,,,,,
P1295,2023,763297.641,3802396.288,0,0,0,0,0,0,0,0,0,0,0,0.02930471,0,0,0,0,48.14555359,1,,,,,
P1310,2023,698707.2035,3856573.56,0,0,0,0,0,0,0,0,0,0,0.665779352,0.078663896,0.168313446,287,2.996382713,0.878795233,39.85931616,2,3.485852242,302.6989441,326.1114197,38.4662056,0
P1311,2023,755287.2035,3846913.56,0,0,0,0,0,0,0,0,0,0,0.420580387,0.046854674,0.946610792,2054,82.54107666,0.120540719,46.22477385,4,3.502056122,302.3763428,344.069519,38.8748703,0
P1312,2023,774607.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.80409956,0.047261125,0.002975472,112,0.650805831,100,48.06918491,2,3.321941853,301.5861511,329.378418,45.8420639,0
P1313,2023,772537.2035,3817243.56,0,0,0,0,0,0,0,0,0,0,0.787269115,0.04443134,0.414012647,358,1.112766862,0.091737779,48.31862838,3,3.302391291,301.5830994,333.3695068,45.72435379,0
P1314,2023,781507.2035,3857953.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0,0,0.002367429,0.672427177,0.044614421,0.115156946,176,11.48319912,3.023544469,39.23419455,3,3.505475521,302.978302,328.4907837,36.51016998,0
P1315,2023,764257.2035,3846913.56,0,0,0,0,0,0,0,0,0,0,0.517350018,0.055950035,0.82024401,1011,42.49368668,0.520206374,42.87260521,3,3.510925055,302.4821777,342.5785522,39.13502884,0
P1316,2023,739417.2035,3803443.56,0,0,0,0,0,0,0,0,0,0,0.768604159,0.048041651,0.271597081,361,1.626046896,1.989671224,45.37516395,3,3.241222382,301.8003845,340.3558044,43.71960068,0
P1317,2023,687667.2035,3806203.56,0,0,0,0,0,0,0,0,0,0,0.650146186,0.016320763,0.794728882,1993,6.388588905,0.338645571,45.41592263,3,3.578101635,301.8922119,372.0634155,37.10724258,0
P1318,2023,775987.2035,3835183.56,2.1004,7.5614,1.6,1.6,57.1429,92.3597,0.0621,0.009433877,0,0,0.614008844,0.052171775,0.513955489,488,0.795026481,1.848262075,42.91366254,4,3.409991026,302.027832,332.1194458,43.24133682,0
P1319,2023,726307.2035,3848983.56,0,0,0,0,0,0,0,0,0,0,0.627906859,0.025932715,0.694975876,1931,63.6160202,0.674835478,40.60070703,4,3.481271505,302.681366,332.4944153,37.53017044,0
P1320,2023,746317.2035,3853123.56,0,0,0,0,0,0,0,0,0,0,0.425545245,0.070024389,0.988657845,6722,92.96954346,0,43.98667541,4,3.530980825,302.4483948,337.1636047,38.1125145,0
P1321,2023,730447.2035,3806203.56,10.502,44.7385,2.7143,1.4543,68.4211,64.1212,0.291,0.082597,0,0,0.786055565,0.078021682,0.009970773,195,0.918190658,0,39.87075085,2,3.254694939,301.2320251,343.980957,44.23608398,0
P1322,2023,733207.2035,3851743.56,0,0,0,0,0,0,0,0,0,0,0.536359072,0.046736977,0.905856558,2470,84.02908325,0.210882321,44.51289417,4,3.506070375,302.5418396,331.3190918,38.19405746,0
P1323,2023,785647.2035,3831043.56,0,0,0,0,0,0,0,0,0,0,0.641315103,0.056524505,0.37781615,325,0.4468683,3.926828712,45.21614741,3,3.321201086,301.7635193,331.0537415,45.14315796,0
P1324,2023,719407.2035,3836563.56,0,0,0,0,0,0,0,0,0,0,0.687568545,0.057549564,0.10257337,220,24.23651695,0.271018825,38.05889114,3,3.395589352,301.664917,334.0661621,40.41679764,0
P1325,2023,766327.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.566892147,0.036696253,0.627945339,618,32.4876709,0.349798688,42.38718563,3,3.503750324,302.4432678,340.7489014,39.58711624,0
P1326,2023,766327.2035,3828283.56,0,0,0,0,0,0,0,0,0,0,0.574439526,0.02767969,0.425192423,180,8.240050316,13.64885621,45.44842552,3,3.380074024,301.7548523,329.3852539,44.03329849,0
P1327,2023,693877.2035,3855193.56,0,0,0,0,0,0,0,0,0,0,0.640706956,0.165399001,0.284543325,444,4.232261658,0,40.42871128,3,3.483074903,302.4902954,330.6295166,39.2481041,0
P1328,2023,672487.2035,3808273.56,0,0,0,0,0,0,0,0,0,0,0.679431081,0.01909454,0.028098691,344,1.131498694,0,40.96421159,2,3.719869137,301.3513794,364.7381592,41.81257629,0
P1329,2023,680077.2035,3808273.56,0,0,0,0,0,0,0,0,0,0,0.725337327,0.029519945,0,141,2.269999266,0,43.06536542,2,3.676190853,301.9374695,372.8551636,39.82278824,0
P1330,2023,756667.2035,3848293.56,0,0,0,0,0,0,0,0,0,0,0.444738448,0.03882315,0.940462645,1472,103.7076645,0.162105839,43.61839718,4,3.512066126,302.4493408,345.9956055,38.5555954,0
P1331,2023,747007.2035,3836563.56,0,0,0,0,0,0,0,0,0,0,0.56918925,0.029155676,0.564292493,1287,85.75895691,1.056514499,42.50998011,4,3.432207584,301.7814331,335.2140808,41.53663635,0
P1332,2023,738727.2035,3831733.56,4.2008,5.6711,1.5,1,50,94.4029,0.0445,0.006130229,0,0,0.662348032,0.034760939,0.287852558,542,6.435343266,0.819029068,39.60352341,4,3.394812107,301.5503235,335.092804,42.41199493,0
P1333,2023,764947.2035,3822763.56,0,0,0,0,0,0,0,0,0,0,0.629165232,0.032610439,0.146422728,164,7.617734432,0,45.81162416,3,3.34358716,301.7224121,327.7575684,44.37112808,0
P1334,2023,749767.2035,3820003.56,0,0,0,0,0,0,0,0,0,0,0.663700044,0.029636357,0.217743471,368,6.914689541,0.534824682,44.13225338,3,3.325811148,301.9479065,329.7432251,43.65085983,0
P1335,2023,742177.2035,3849673.56,0,0,0,0,0,0,0,0,0,0,0.426725894,0.053147357,1,22713,90.45318604,0,46.23621569,4,3.506052494,302.272644,336.5106812,38.83472061,0
P1336,2023,727687.2035,3861403.56,0,0,0,0,0,0,0,0,0,0,0.626061738,0.04703592,0.234058442,742,24.00808144,2.146365769,41.56956998,3,3.5447402,302.8415222,331.4119873,37.4970665,0
P1337,2023,706987.2035,3863473.56,0,0,0,0,0,0,0,0,0,0,0.736364841,0.042360374,0.152290677,226,5.608014584,0,44.26609326,3,3.505829573,302.779541,328.0250549,38.2816658,0
P1338,2023,774607.2035,3834493.56,0,0,0,0,0,0,0,0,0,0,0.662660778,0.040798645,0.199235159,543,0.972506583,0.93880284,42.73682731,3,3.410755157,302.0004883,332.9796753,43.31669235,0
P1339,2023,749077.2035,3811033.56,0,0,0,0,0,0,0,0,0,0,0.638971031,0.031508141,0.41399049,1311,80.22755432,0.561237706,44.35645789,4,3.27946043,302.2081604,327.2926331,43.39945984,0
P1340,2023,758047.2035,3804133.56,0,0,0,0,0,0,0,0,0,0,0.747931838,0.044714082,0.230975985,455,3.255821228,4.451097276,45.56061547,3,3.2458992,302.2817078,329.4684753,41.93540573,0
P1341,2023,738037.2035,3856573.56,2.1004,8.8217,1.4,1.4,89.4737,82.2416,0.1846,0,0,0.0386949,0.526079774,0.036377203,0.67606332,1524,96.51876068,0.930651786,41.46250815,6,3.539685726,302.5829773,330.4851685,38.00179672,0
P1342,2023,696637.2035,3813103.56,0,0,0,0,0,0,0,0,0,0,0.681345582,0.03556471,0.217236341,485,6.307294846,3.002461285,41.26514762,3,3.43460083,300.9319153,358.6331787,36.01716995,0
P1343,2023,760807.2035,3831043.56,0,0,0,0,0,0,0,0,0,0,0.460876465,0.040738467,0.937660055,1366,89.86457825,0.029294004,43.74859758,4,3.399847746,301.824646,333.0222473,42.96111679,0
P1344,2023,765637.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.544356704,0.042269094,0.743371317,537,79.51474762,5.998067424,42.75852058,4,3.54453826,302.7073059,338.6295471,37.74711609,0
P1345,2023,660757.2035,3809653.56,0,0,0,0,0,0,0,0,0,0,0.694808185,0.01302081,0.699556782,1334,1.31090343,0.370202001,43.18518638,3,3.770815372,300.464386,356.5079041,45.8673439,0
P1346,2023,694567.2035,3847603.56,12.6024,20.794,2.4444,1.218,55.1724,81.0966,0.1547,0.032409708,0,0,0.754663527,0.081971785,0.038845137,194,3.018320799,0,37.28067749,3,3.44945097,301.4042664,346.9465027,39.12246704,0
P1347,2023,748387.2035,3802063.56,0,0,0,0,0,0,0,0,0,0,0.787337363,0.036552121,0.115413643,557,1.880425096,0.067463726,43.47035232,2,3.236909866,302.2914429,337.5584717,42.22947311,0
P1348,2023,753907.2035,3811033.56,0,0,0,0,0,0,0,0,0,0,0.488503844,0.031170375,0.797717889,1532,92.87156677,1.167468021,44.4485199,4,3.280211687,302.2207031,326.5888367,43.10836792,0
P1349,2023,680767.2035,3806893.56,0,0,0,0,0,0,0,0,0,0,0.707652152,0.032481005,0.05866178,348,2.960016012,0,43.8405396,2,3.657200098,302.0157471,371.2961121,39.26750183,0
P1350,2023,775987.2035,3825523.56,0,0,0,0,0,0,0,0,0,0,0.758027554,0.035878279,0.024115518,299,0.650805831,24.31776042,49.17969304,2,3.342837095,301.6291199,327.622406,45.69623947,0
P1351,2023,764947.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.544783294,0.042466973,0.722117202,674,33.88001633,1.158818407,41.80527264,3,3.502545118,302.4295044,341.4642639,39.557621,0
P1352,2023,757357.2035,3829663.56,0,0,0,0,0,0,0,0,0,0,0.644737363,0.039725528,0.514063625,780,56.92673111,10.896696,46.78977554,4,3.388345242,301.8001404,334.8062134,42.99412155,0
P1353,2023,682837.2035,3857263.56,0,0,0,0,0,0,0,0,0,0,0.844689369,0.061305448,0.800236043,71,1.017300725,0,40.74126615,3,3.484566689,302.5057373,327.6908569,42.33654785,0
P1354,2023,678697.2035,3835873.56,0,0,0,0,0,0,0,0,0,0,0.483098477,0.033185859,0.505307059,2448,6.260742664,0.928911486,44.95874191,3,3.574244499,302.6704712,357.9676819,43.75429916,0
P1355,2023,687667.2035,3850363.56,0,0,0,0,0,0,0,0,0,0,0.677249014,0.098667233,0.15163331,479,25.53513527,0.252480556,39.96434739,3,3.465012312,302.526947,340.6286926,40.78415298,0
P1356,2023,751837.2035,3811033.56,0,0,0,0,0,0,0,0,0,0,0.556268454,0.032474466,0.85495607,1369,91.04260254,0.256433036,43.2163638,4,3.280399561,302.2484131,327.5091248,43.13978577,0
P1357,2023,740107.2035,3804133.56,0,0,0,0,0,0,0,0,0,0,0.758553088,0.035060965,0.19552173,331,1.398556232,1.015940149,45.17053332,3,3.245006323,301.8635559,339.2148438,43.68468475,0
P1358,2023,708367.2035,3811723.56,4.2008,57.3409,2.7143,2.185,80.9524,43.881,0.4983,0.195900437,0.011819224,0,0.724027276,0.094333351,0.066115412,248,1.782304525,6.622772102,37.2953426,3,3.239800453,300.7955017,347.0007019,40.15896988,0
P1359,2023,763567.2035,3844843.56,0,0,0,0,0,0,0,0,0,0,0.495082051,0.061266815,0.950833756,897,36.57931519,0.81770369,43.83171004,3,3.49686718,302.3860779,341.7304688,39.73033524,0
P1360,2023,696637.2035,3811723.56,4.2008,8.1916,1.4,1,60,92.9219,0.0535,0.009451796,0,0,0.717993736,0.047464442,0.031283701,369,11.20262623,0,39.71561419,3,3.435669899,300.9506836,358.3175354,36.0536232,0
P1361,2023,679387.2035,3816553.56,6.3012,19.5337,1.2667,1.1323,98.7487,77.5269,0.2016,0.953458214,0,0,0.883347988,0.075697797,0,14,4.78020525,0,29.63433296,3,3.723485231,301.3571472,375.5105591,42.01172256,0
P1362,2023,691807.2035,3826903.56,6.3012,119.0926,3.3846,2.1856,86.5801,22.0656,0.6176,0.591390899,0.099526418,0,0.85185945,0.043495828,0,67,0.641173244,0,33.21636196,2,3.527683496,300.1761169,358.2240906,39.86645508,0
P1363,2023,704227.2035,3830353.56,6.3012,58.6011,2.0488,1.6456,94.4516,40.3873,0.5377,0.714645652,0.054403172,0,0.89668262,0.108076459,0,37,0.724090874,0,32.07072284,2,3.321457624,300.459198,348.9308167,39.76460266,0
P1364,2023,749767.2035,3860023.56,0,0,0,0,0,0,0,0,0,0,0.513988435,0.046486554,0.690855658,2512,72.79547119,1.274265117,43.55814874,4,3.57706213,302.6992188,335.3005066,36.89081573,0
P1365,2023,700777.2035,3815173.56,4.2008,13.2325,1.6667,1.4412,76,84.1125,0.1421,0.0369068,0,0,0.778858721,0.041097636,0.078959923,192,2.977123261,4.609423378,38.88549482,3,3.344352245,300.7240601,353.44104,37.45954514,0
P1366,2023,758737.2035,3804823.56,0,0,0,0,0,0,0,0,0,0,0.731081843,0.035317657,0.279218049,559,2.748419285,1.97491039,46.64891257,3,3.248736858,302.25,328.226532,42.06740189,0
P1367,2023,671797.2035,3802753.56,8.4016,49.1493,2.75,1.8383,71.4286,58.8232,0.3418,0.087397754,0.013232514,0.002438577,0.674376845,0.041346172,0.005671078,223,0.965344489,0,37.68086563,2,3.670075893,301.6734924,355.793335,40.68941116,0
P1368,2023,675247.7292,3824895.908,0,0,0,0,0,0,0,0,0,0,0,0.059844582,0.025380925,674,0,2,40.39461978,1,3.722656727,301.5237732,368.7878418,44.31191635,0
P1369,2023,709057.2035,3838633.56,0,0,0,0,0,0,0,0,0,0,0.678711832,0.076062585,0.150775653,213,1.410086751,0,38.16636089,2,3.378011227,301.2855835,342.5830994,39.42398834,0
P1370,2023,698017.2035,3861403.56,0,0,0,0,0,0,0,0,0,0,0.70599407,0.058333439,0.003780718,53,0.793063402,0,45.23086479,2,3.500857115,302.8518372,323.9217529,38.64816284,0
P1371,2023,675963.7139,3816524.743,2.3691,0,1.0455,1.0455,99.7763,0,0,0.996486321,0,0,0.922061801,0.077625626,0,5,1.061532855,0,28.975256,2,3.743271589,301.319397,374.0411072,42.80688858,0
P1372,2023,719407.2035,3824143.56,0,0,0,0,0,0,0,0,0,0,0.37810725,0.045021509,0.947624232,3406,70.74208832,0,46.0964532,4,3.299140692,300.5122375,345.5829163,43.18154907,0
P1373,2023,767017.2035,3833113.56,0,0,0,0,0,0,0,0,0,0,0.627741456,0.039329168,0.326207139,326,3.38023448,1.63583321,47.32839152,3,3.417140245,301.9376831,334.3528137,43.02671814,0
P1374,2023,680767.2035,3846913.56,0,0,0,0,0,0,0,0,0,0,0.464415133,0.070837982,0.760423612,3937,70.7878952,0,44.35832096,4,3.417385578,302.7524109,338.2198181,42.38286972,0
P1375,2023,723547.2035,3841393.56,0,0,0,0,0,0,0,0,0,0,0.6300385,0.027150986,0.264184049,612,16.06354713,0.742096514,43.62037742,3,3.43544507,302.1875,333.1830444,39.17557907,0
P1376,2023,732517.2035,3807583.56,0,0,0,0,0,0,0,0,0,0,0.77371496,0.032027814,0.081076919,632,1.449791789,2.347138295,44.61729872,2,3.259343863,301.4337769,341.8287659,44.26253128,0
P1377,2023,690427.2035,3800683.56,16.8032,58.6011,3.2941,1.2716,68.8,52.3612,0.3943,0.113832197,0.011675583,0,0.644433856,0.081298236,0.259918797,896,1.843877673,1.322307449,40.79076508,4,3.513543129,301.4711914,365.8074341,36.50177383,0
P1378,2023,696637.2035,3825523.56,6.3012,104.5999,3,2.8068,87.4074,18.1126,0.6895,0.399923537,0.059782729,0.071833648,0.800320268,0.072387268,0.05681776,208,1.666552901,0,36.59195287,3,3.43716383,300.2201233,358.76297,38.17579269,0
P1379,2023,782197.2035,3826903.56,0,0,0,0,0,0,0,0,0,0,0.704154849,0.037697493,0.486198167,616,0.650805831,0.396512544,47.14810706,3,3.321249008,301.5808411,328.2383423,46.25872421,0
P1380,2023,737347.2035,3801373.56,6.3012,81.2854,2.5405,2.4586,90.7015,24.669,0.6668,0.621662993,0.004734857,0,0.850961506,0.158603473,0.001890359,64,1.767842889,0,35.04877782,3,3.228481293,301.6954041,342.9780273,43.89636612,0
P1381,2023,679387.2035,3797923.56,2.1004,12.6024,1.1739,1.1739,99.1935,88.3184,0.0937,0.964184909,0.018903592,0,0.842127562,0.103022101,0,13,0.578768492,0,34.54698669,2,3.58514452,301.4480896,360.7240906,38.15959549,0
P1382,2023,719407.2035,3851743.56,0,0,0,0,0,0,0,0,0,0,0.498930335,0.042962549,1,3880,77.97518921,0,46.539115,4,3.483725309,302.8600769,333.0643005,37.01548004,0
P1383,2023,738037.2035,3848293.56,0,0,0,0,0,0,0,0,0,0,0.397892326,0.048557854,1,22777,91.55076599,0,46.64101492,4,3.493417263,302.3304138,335.1196594,38.72229767,0
P1384,2023,718027.2035,3808963.56,6.3012,10.712,1.8,1.1667,42.8571,91.5599,0.0621,0.011992106,0,0,0.798712313,0.071470655,0.005688996,214,0.897212625,39.62440781,39.98806111,2,3.264398098,300.7980652,344.6355896,43.12349319,0
P1385,2023,730447.2035,3868993.56,8.4016,28.3554,2.0714,1.2947,80.2632,67.9058,0.291,0.086790724,0,0,0.76912272,0.129840945,0.53218514,570,15.33529091,0.143099421,42.89001534,5,3.580249786,302.6383972,326.3248596,38.55170441,0
P1386,2023,742177.2035,3828283.56,0,0,0,0,0,0,0,0,0,0,0.66868788,0.030236926,0.039972158,259,5.94811964,0,41.95396715,2,3.372871161,301.5110779,335.6053772,43.15127182,0
P1387,2023,665587.2035,3804133.56,14.7028,61.7517,2.7391,1.6631,82.0628,39.2433,0.5423,0.182592059,0.03629216,0,0.707601011,0.047455973,0,180,1.106491327,0,37.32768154,2,3.700087786,300.9547729,356.552002,43.14248657,0
P1388,2023,723547.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.718324482,0.044060485,0.316939354,390,9.022476196,0.425821168,43.88434247,3,3.305372953,300.9465637,343.6239929,43.54827499,0
P1389,2023,695257.2035,3854503.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.002278362,0,0,0.691977382,0.162539135,0.025093646,152,1.609583497,12.08526568,40.1940258,2,3.479357243,302.3476563,331.6636047,38.91680527,0
P1390,2023,779437.2035,3849673.56,0,0,0,0,0,0,0,0,0,0,0.569723368,0.047524881,0.18738043,606,16.44528389,1.173837459,40.11484722,3,3.488477945,302.6971436,325.4088135,38.53081512,0
P1391,2023,739417.2035,3860023.56,0,0,0,0,0,0,0,0,0,0,0.453781366,0.035155084,0.857161939,828,90.46953583,6.466586114,44.10843495,4,3.560872555,302.6448669,328.5188293,37.82610321,0
P1392,2023,784264.7504,3857262.784,0,0,0,0,0,0,0,0,0,0,0.568005383,0.040537598,0.41913311,256,26.7364521,0.951880944,44.58799451,3,3.47414732,302.9142151,326.2073059,36.86784363,0
P1393,2023,724927.2035,3817933.56,0,0,0,0,0,0,0,0,0,0,0.742523551,0.073457974,0.043191992,578,11.54672146,3.345800237,39.69736843,3,3.293485165,301.3210754,344.4868469,43.896595,0
P1394,2023,718027.2035,3867613.56,0,0,0,0,0,0,0,0,0,0,0.715256155,0.06006331,0.163770402,110,0.991426587,0.063580086,42.03741253,2,3.545945168,302.4371338,328.6384277,38.24509048,0
P1395,2023,688357.2035,3817243.56,6.3012,72.4638,2.3095,2.1561,93.4524,44.8705,0.4501,0.774275823,0.05401517,0,0.842164516,0.110088491,0.011342155,47,61.60623169,0,31.88020679,5,3.605349064,301.4682312,370.6682739,38.9172821,0
P1396,2023,711817.2035,3811723.56,6.3012,42.8481,1.6047,1.4851,96.9732,53.8618,0.4183,0.862591012,0,0,0.876029015,0.111739246,0.00141329,38,0.680307746,0,32.71583652,2,3.248285055,300.7988892,345.1277771,41.45557404,0
P1397,2023,694567.2035,3826213.56,2.1004,20.1638,1.2791,1.2791,98.6095,61.0327,0.4116,0.833970987,0.02127102,0,0.878654838,0.103113224,0,31,0.810524702,0,33.34532353,2,3.477423668,300.1784363,358.5046692,38.92385483,0
P1398,2023,750457.2035,3801373.56,0,0,0,0,0,0,0,0,0,0,0.766586602,0.030370994,0.306888136,515,2.258238077,0.833534869,45.00084745,3,3.233857155,302.3314819,337.4402466,41.69158936,0
P1399,2023,724927.2035,3804133.56,8.4016,99.5589,3.0714,1.9767,83.0409,22.7208,0.6473,0.349108403,0,0,0.813934267,0.082002644,0.003780718,137,0.650805831,0,36.51843614,2,3.253362417,300.7413025,347.7166138,44.16346359,0
P1400,2023,738727.2035,3804823.56,0,0,0,0,0,0,0,0,0,0,0.769857466,0.025801465,0.101620244,319,1.918454885,2.512714908,47.1744848,2,3.247629166,301.7577209,339.3608398,43.85063171,0
P1401,2023,727687.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.655939996,0.035594244,0.438088284,888,58.61865234,1.17150727,41.08200881,4,3.464829206,302.4304199,332.460968,38.39471054,0
P1402,2023,678697.2035,3846223.56,0,0,0,0,0,0,0,0,0,0,0.574006021,0.129602585,0.177262838,827,38.55624008,5.932132304,41.17894481,3,3.413947105,302.8251343,337.0350952,42.88602448,0
P1403,2023,724237.2035,3847603.56,0,0,0,0,0,0,0,0,0,0,0.636164427,0.032551396,0.589300491,900,29.90563011,25.55668848,40.18137295,3,3.470910549,302.6952515,332.2716675,37.36997986,0
P1404,2023,682147.2035,3819313.56,12.6024,21.4241,2.375,1.1905,45,83.8349,0.1222,0.021288939,0.008515575,0,0.646016419,0.045094805,0.056896324,188,20.42093849,4.249613532,37.36811739,4,3.685152769,301.1529846,371.0546875,41.60502243,0
